"year","ID","Scenario","variable","value"
6,"1538394454276","Baseline","COPD2pc",11.6058538514783
7,"1538394454276","Baseline","COPD2pc",11.6823722317707
8,"1538394454276","Baseline","COPD2pc",11.7092015689994
9,"1538394454276","Baseline","COPD2pc",11.8322797313315
10,"1538394454276","Baseline","COPD2pc",11.8856465708784
11,"1538394454276","Baseline","COPD2pc",11.882310049563
12,"1538394454276","Baseline","COPD2pc",11.9103052305507
13,"1538394454276","Baseline","COPD2pc",11.9732698970476
14,"1538394454276","Baseline","COPD2pc",11.9893804960374
15,"1538394454276","Baseline","COPD2pc",11.9327929953263
16,"1538394454276","Baseline","COPD2pc",11.9160053236063
17,"1538394454276","Baseline","COPD2pc",11.9179660950167
18,"1538394454276","Baseline","COPD2pc",11.9252037969817
19,"1538394454276","Baseline","COPD2pc",11.8645906262634
20,"1538394454276","Baseline","COPD2pc",11.7884776501897
21,"1538394454276","Baseline","COPD2pc",11.7219906791601
22,"1538394454276","Baseline","COPD2pc",11.5547936432871
23,"1538394454276","Baseline","COPD2pc",11.4112518328265
24,"1538394454276","Baseline","COPD2pc",11.2885912649564
25,"1538394454276","Baseline","COPD2pc",11.1274080344926
26,"1538394454276","Baseline","COPD2pc",10.8795339591821
27,"1538394454276","Baseline","COPD2pc",10.6418785922368
28,"1538394454276","Baseline","COPD2pc",10.4070082189084
29,"1538394454276","Baseline","COPD2pc",10.1942463732481
30,"1538394454276","Baseline","COPD2pc",10.0134798736631
31,"1538394454276","Baseline","COPD2pc",9.71124993851149
32,"1538394454276","Baseline","COPD2pc",9.49689869055823
33,"1538394454276","Baseline","COPD2pc",9.27551924402008
34,"1538394454276","Baseline","COPD2pc",9.08115028560173
35,"1538394454276","Baseline","COPD2pc",8.81974396510223
36,"1538394454276","Baseline","COPD2pc",8.56087470449173
37,"1538394454276","Baseline","COPD2pc",8.32874015748031
38,"1538394454276","Baseline","COPD2pc",8.14325828858565
39,"1538394454276","Baseline","COPD2pc",7.9618304824367
40,"1538394454276","Baseline","COPD2pc",7.7497169300448
41,"1538394454276","Baseline","COPD2pc",7.55688080617226
42,"1538394454276","Baseline","COPD2pc",7.41613119407104
43,"1538394454276","Baseline","COPD2pc",7.28320283646033
44,"1538394454276","Baseline","COPD2pc",7.15910545647914
45,"1538394454276","Baseline","COPD2pc",7.14257566204288
46,"1538394454276","Baseline","COPD2pc",7.11287175545438
47,"1538394454276","Baseline","COPD2pc",6.95571756048129
48,"1538394454276","Baseline","COPD2pc",6.81607723377007
49,"1538394454276","Baseline","COPD2pc",6.72671843089278
0,"1538394459449","Baseline","COPD2pc",0
1,"1538394459449","Baseline","COPD2pc",11.3582373203468
2,"1538394459449","Baseline","COPD2pc",11.4476614699332
3,"1538394459449","Baseline","COPD2pc",11.541848476753
4,"1538394459449","Baseline","COPD2pc",11.5557358236714
5,"1538394459449","Baseline","COPD2pc",11.5808732631163
6,"1538394459449","Baseline","COPD2pc",11.5981572651601
7,"1538394459449","Baseline","COPD2pc",11.6383062920459
8,"1538394459449","Baseline","COPD2pc",11.7248263116804
9,"1538394459449","Baseline","COPD2pc",11.7650544696738
10,"1538394459449","Baseline","COPD2pc",11.7958579881657
11,"1538394459449","Baseline","COPD2pc",11.8179038827579
12,"1538394459449","Baseline","COPD2pc",11.8439359403215
13,"1538394459449","Baseline","COPD2pc",11.8528018942384
14,"1538394459449","Baseline","COPD2pc",11.8257507003906
15,"1538394459449","Baseline","COPD2pc",11.7898077245267
16,"1538394459449","Baseline","COPD2pc",11.7167932156592
17,"1538394459449","Baseline","COPD2pc",11.6804630057974
18,"1538394459449","Baseline","COPD2pc",11.6517487480778
19,"1538394459449","Baseline","COPD2pc",11.5875849417613
20,"1538394459449","Baseline","COPD2pc",11.5122441340452
21,"1538394459449","Baseline","COPD2pc",11.437016601803
22,"1538394459449","Baseline","COPD2pc",11.3210891722881
23,"1538394459449","Baseline","COPD2pc",11.1727338879383
24,"1538394459449","Baseline","COPD2pc",10.9703270521984
25,"1538394459449","Baseline","COPD2pc",10.6894513936767
26,"1538394459449","Baseline","COPD2pc",10.5204567172707
27,"1538394459449","Baseline","COPD2pc",10.3240421550281
28,"1538394459449","Baseline","COPD2pc",10.158717663613
29,"1538394459449","Baseline","COPD2pc",9.88388669858717
30,"1538394459449","Baseline","COPD2pc",9.73484438230458
31,"1538394459449","Baseline","COPD2pc",9.55917113142137
32,"1538394459449","Baseline","COPD2pc",9.39028591112642
33,"1538394459449","Baseline","COPD2pc",9.17494413325327
34,"1538394459449","Baseline","COPD2pc",8.91346523147829
35,"1538394459449","Baseline","COPD2pc",8.68146983690312
36,"1538394459449","Baseline","COPD2pc",8.45583888385291
37,"1538394459449","Baseline","COPD2pc",8.32496109370999
38,"1538394459449","Baseline","COPD2pc",8.1088531821046
39,"1538394459449","Baseline","COPD2pc",7.91553348311064
40,"1538394459449","Baseline","COPD2pc",7.70814655724461
41,"1538394459449","Baseline","COPD2pc",7.58550793088519
42,"1538394459449","Baseline","COPD2pc",7.45308575087425
43,"1538394459449","Baseline","COPD2pc",7.33501388423893
44,"1538394459449","Baseline","COPD2pc",7.21914595936706
45,"1538394459449","Baseline","COPD2pc",7.18973570626146
46,"1538394459449","Baseline","COPD2pc",7.09476444435682
47,"1538394459449","Baseline","COPD2pc",7.0161107775886
48,"1538394459449","Baseline","COPD2pc",6.89104617355738
49,"1538394459449","Baseline","COPD2pc",6.83129926892075
0,"1538394459762","Baseline","COPD2pc",0
1,"1538394459762","Baseline","COPD2pc",11.3080394252464
2,"1538394459762","Baseline","COPD2pc",11.343726800297
3,"1538394459762","Baseline","COPD2pc",11.3952613764573
4,"1538394459762","Baseline","COPD2pc",11.3950337707544
5,"1538394459762","Baseline","COPD2pc",11.4709517923362
6,"1538394459762","Baseline","COPD2pc",11.444979292485
7,"1538394459762","Baseline","COPD2pc",11.5755118188112
8,"1538394459762","Baseline","COPD2pc",11.7041762539131
9,"1538394459762","Baseline","COPD2pc",11.8057681105044
10,"1538394459762","Baseline","COPD2pc",11.8498765432099
11,"1538394459762","Baseline","COPD2pc",11.832482406513
12,"1538394459762","Baseline","COPD2pc",11.8533355698738
13,"1538394459762","Baseline","COPD2pc",11.8485844262214
14,"1538394459762","Baseline","COPD2pc",11.8782677320706
15,"1538394459762","Baseline","COPD2pc",11.8894290983324
16,"1538394459762","Baseline","COPD2pc",11.8741185636656
17,"1538394459762","Baseline","COPD2pc",11.8373496942182
18,"1538394459762","Baseline","COPD2pc",11.8436492362912
19,"1538394459762","Baseline","COPD2pc",11.8480189237138
20,"1538394459762","Baseline","COPD2pc",11.7617499261011
21,"1538394459762","Baseline","COPD2pc",11.6245394905337
22,"1538394459762","Baseline","COPD2pc",11.4775088890859
23,"1538394459762","Baseline","COPD2pc",11.2940667296191
24,"1538394459762","Baseline","COPD2pc",11.1035610178839
25,"1538394459762","Baseline","COPD2pc",10.9470719167963
26,"1538394459762","Baseline","COPD2pc",10.8377489313924
27,"1538394459762","Baseline","COPD2pc",10.5909900337456
28,"1538394459762","Baseline","COPD2pc",10.3314569145377
29,"1538394459762","Baseline","COPD2pc",10.0717018618879
30,"1538394459762","Baseline","COPD2pc",9.93151358904218
31,"1538394459762","Baseline","COPD2pc",9.65327766344005
32,"1538394459762","Baseline","COPD2pc",9.41490094237542
33,"1538394459762","Baseline","COPD2pc",9.20017719151449
34,"1538394459762","Baseline","COPD2pc",8.90518853992321
35,"1538394459762","Baseline","COPD2pc",8.69270449521002
36,"1538394459762","Baseline","COPD2pc",8.36673001368689
37,"1538394459762","Baseline","COPD2pc",8.19094141167433
38,"1538394459762","Baseline","COPD2pc",8.06396030050314
39,"1538394459762","Baseline","COPD2pc",7.86990524594685
40,"1538394459762","Baseline","COPD2pc",7.68760838719849
41,"1538394459762","Baseline","COPD2pc",7.49990160192073
42,"1538394459762","Baseline","COPD2pc",7.34508389030185
43,"1538394459762","Baseline","COPD2pc",7.22249056157402
44,"1538394459762","Baseline","COPD2pc",7.19393282773564
45,"1538394459762","Baseline","COPD2pc",7.14496866501123
46,"1538394459762","Baseline","COPD2pc",7.08668401135289
47,"1538394459762","Baseline","COPD2pc",6.93621127675916
48,"1538394459762","Baseline","COPD2pc",6.81605331387955
49,"1538394459762","Baseline","COPD2pc",6.73075025166295
0,"1538394449543","Baseline","COPD3",0
1,"1538394449543","Baseline","COPD3",2758
2,"1538394449543","Baseline","COPD3",2816
3,"1538394449543","Baseline","COPD3",2829
4,"1538394449543","Baseline","COPD3",2908
5,"1538394449543","Baseline","COPD3",2967
6,"1538394449543","Baseline","COPD3",3001
7,"1538394449543","Baseline","COPD3",3011
8,"1538394449543","Baseline","COPD3",3011
9,"1538394449543","Baseline","COPD3",3000
10,"1538394449543","Baseline","COPD3",2970
11,"1538394449543","Baseline","COPD3",2930
12,"1538394449543","Baseline","COPD3",2857
13,"1538394449543","Baseline","COPD3",2764
14,"1538394449543","Baseline","COPD3",2706
15,"1538394449543","Baseline","COPD3",2647
16,"1538394449543","Baseline","COPD3",2598
17,"1538394449543","Baseline","COPD3",2520
18,"1538394449543","Baseline","COPD3",2448
19,"1538394449543","Baseline","COPD3",2364
20,"1538394449543","Baseline","COPD3",2284
21,"1538394449543","Baseline","COPD3",2226
22,"1538394449543","Baseline","COPD3",2129
23,"1538394449543","Baseline","COPD3",2049
24,"1538394449543","Baseline","COPD3",1941
25,"1538394449543","Baseline","COPD3",1847
26,"1538394449543","Baseline","COPD3",1770
27,"1538394449543","Baseline","COPD3",1684
28,"1538394449543","Baseline","COPD3",1627
29,"1538394449543","Baseline","COPD3",1549
30,"1538394449543","Baseline","COPD3",1467
31,"1538394449543","Baseline","COPD3",1393
32,"1538394449543","Baseline","COPD3",1331
33,"1538394449543","Baseline","COPD3",1265
34,"1538394449543","Baseline","COPD3",1186
35,"1538394449543","Baseline","COPD3",1095
36,"1538394449543","Baseline","COPD3",1049
37,"1538394449543","Baseline","COPD3",950
38,"1538394449543","Baseline","COPD3",899
39,"1538394449543","Baseline","COPD3",818
40,"1538394449543","Baseline","COPD3",783
41,"1538394449543","Baseline","COPD3",739
42,"1538394449543","Baseline","COPD3",693
43,"1538394449543","Baseline","COPD3",645
44,"1538394449543","Baseline","COPD3",597
45,"1538394449543","Baseline","COPD3",549
46,"1538394449543","Baseline","COPD3",517
47,"1538394449543","Baseline","COPD3",480
48,"1538394449543","Baseline","COPD3",466
49,"1538394449543","Baseline","COPD3",437
0,"1538394450012","Baseline","COPD3",0
1,"1538394450012","Baseline","COPD3",2766
2,"1538394450012","Baseline","COPD3",2792
3,"1538394450012","Baseline","COPD3",2802
4,"1538394450012","Baseline","COPD3",2817
5,"1538394450012","Baseline","COPD3",2850
6,"1538394450012","Baseline","COPD3",2892
7,"1538394450012","Baseline","COPD3",2904
8,"1538394450012","Baseline","COPD3",2925
9,"1538394450012","Baseline","COPD3",2869
10,"1538394450012","Baseline","COPD3",2843
11,"1538394450012","Baseline","COPD3",2767
12,"1538394450012","Baseline","COPD3",2754
13,"1538394450012","Baseline","COPD3",2720
14,"1538394450012","Baseline","COPD3",2638
15,"1538394450012","Baseline","COPD3",2555
16,"1538394450012","Baseline","COPD3",2456
17,"1538394450012","Baseline","COPD3",2387
18,"1538394450012","Baseline","COPD3",2279
19,"1538394450012","Baseline","COPD3",2209
20,"1538394450012","Baseline","COPD3",2103
21,"1538394450012","Baseline","COPD3",2017
22,"1538394450012","Baseline","COPD3",1960
23,"1538394450012","Baseline","COPD3",1883
24,"1538394450012","Baseline","COPD3",1788
25,"1538394450012","Baseline","COPD3",1711
26,"1538394450012","Baseline","COPD3",1656
27,"1538394450012","Baseline","COPD3",1629
28,"1538394450012","Baseline","COPD3",1562
29,"1538394450012","Baseline","COPD3",1514
30,"1538394450012","Baseline","COPD3",1428
31,"1538394450012","Baseline","COPD3",1350
32,"1538394450012","Baseline","COPD3",1230
33,"1538394450012","Baseline","COPD3",1170
34,"1538394450012","Baseline","COPD3",1106
35,"1538394450012","Baseline","COPD3",1009
36,"1538394450012","Baseline","COPD3",976
37,"1538394450012","Baseline","COPD3",905
38,"1538394450012","Baseline","COPD3",845
39,"1538394450012","Baseline","COPD3",792
40,"1538394450012","Baseline","COPD3",744
41,"1538394450012","Baseline","COPD3",681
42,"1538394450012","Baseline","COPD3",633
43,"1538394450012","Baseline","COPD3",607
44,"1538394450012","Baseline","COPD3",585
45,"1538394450012","Baseline","COPD3",545
46,"1538394450012","Baseline","COPD3",515
47,"1538394450012","Baseline","COPD3",494
48,"1538394450012","Baseline","COPD3",482
49,"1538394450012","Baseline","COPD3",439
0,"1538394450464","Baseline","COPD3",0
1,"1538394450464","Baseline","COPD3",2801
2,"1538394450464","Baseline","COPD3",2807
3,"1538394450464","Baseline","COPD3",2859
4,"1538394450464","Baseline","COPD3",2911
5,"1538394450464","Baseline","COPD3",2970
6,"1538394450464","Baseline","COPD3",2995
7,"1538394450464","Baseline","COPD3",3073
8,"1538394450464","Baseline","COPD3",3065
9,"1538394450464","Baseline","COPD3",3057
10,"1538394450464","Baseline","COPD3",2965
11,"1538394450464","Baseline","COPD3",2929
12,"1538394450464","Baseline","COPD3",2842
13,"1538394450464","Baseline","COPD3",2786
14,"1538394450464","Baseline","COPD3",2707
15,"1538394450464","Baseline","COPD3",2655
16,"1538394450464","Baseline","COPD3",2564
17,"1538394450464","Baseline","COPD3",2474
18,"1538394450464","Baseline","COPD3",2335
19,"1538394450464","Baseline","COPD3",2235
20,"1538394450464","Baseline","COPD3",2155
21,"1538394450464","Baseline","COPD3",2064
22,"1538394450464","Baseline","COPD3",2030
23,"1538394450464","Baseline","COPD3",1971
24,"1538394450464","Baseline","COPD3",1877
25,"1538394450464","Baseline","COPD3",1824
26,"1538394450464","Baseline","COPD3",1713
27,"1538394450464","Baseline","COPD3",1644
28,"1538394450464","Baseline","COPD3",1566
29,"1538394450464","Baseline","COPD3",1526
30,"1538394450464","Baseline","COPD3",1441
31,"1538394450464","Baseline","COPD3",1401
32,"1538394450464","Baseline","COPD3",1326
33,"1538394450464","Baseline","COPD3",1253
34,"1538394450464","Baseline","COPD3",1165
35,"1538394450464","Baseline","COPD3",1101
36,"1538394450464","Baseline","COPD3",1037
37,"1538394450464","Baseline","COPD3",973
38,"1538394450464","Baseline","COPD3",911
39,"1538394450464","Baseline","COPD3",839
40,"1538394450464","Baseline","COPD3",786
41,"1538394450464","Baseline","COPD3",722
42,"1538394450464","Baseline","COPD3",656
43,"1538394450464","Baseline","COPD3",637
44,"1538394450464","Baseline","COPD3",624
45,"1538394450464","Baseline","COPD3",564
46,"1538394450464","Baseline","COPD3",521
47,"1538394450464","Baseline","COPD3",511
48,"1538394450464","Baseline","COPD3",476
49,"1538394450464","Baseline","COPD3",455
0,"1538394451087","Baseline","COPD3",0
1,"1538394451087","Baseline","COPD3",2863
2,"1538394451087","Baseline","COPD3",2854
3,"1538394451087","Baseline","COPD3",2873
4,"1538394451087","Baseline","COPD3",2893
5,"1538394451087","Baseline","COPD3",2930
6,"1538394451087","Baseline","COPD3",2949
7,"1538394451087","Baseline","COPD3",3007
8,"1538394451087","Baseline","COPD3",3016
9,"1538394451087","Baseline","COPD3",3012
10,"1538394451087","Baseline","COPD3",2944
11,"1538394451087","Baseline","COPD3",2905
12,"1538394451087","Baseline","COPD3",2839
13,"1538394451087","Baseline","COPD3",2793
14,"1538394451087","Baseline","COPD3",2685
15,"1538394451087","Baseline","COPD3",2553
16,"1538394451087","Baseline","COPD3",2484
17,"1538394451087","Baseline","COPD3",2388
18,"1538394451087","Baseline","COPD3",2295
19,"1538394451087","Baseline","COPD3",2184
20,"1538394451087","Baseline","COPD3",2092
21,"1538394451087","Baseline","COPD3",2040
22,"1538394451087","Baseline","COPD3",1924
23,"1538394451087","Baseline","COPD3",1849
24,"1538394451087","Baseline","COPD3",1800
25,"1538394451087","Baseline","COPD3",1747
26,"1538394451087","Baseline","COPD3",1668
27,"1538394451087","Baseline","COPD3",1574
28,"1538394451087","Baseline","COPD3",1521
29,"1538394451087","Baseline","COPD3",1454
30,"1538394451087","Baseline","COPD3",1402
31,"1538394451087","Baseline","COPD3",1316
32,"1538394451087","Baseline","COPD3",1225
33,"1538394451087","Baseline","COPD3",1171
34,"1538394451087","Baseline","COPD3",1101
35,"1538394451087","Baseline","COPD3",1058
36,"1538394451087","Baseline","COPD3",981
37,"1538394451087","Baseline","COPD3",908
38,"1538394451087","Baseline","COPD3",821
39,"1538394451087","Baseline","COPD3",796
40,"1538394451087","Baseline","COPD3",745
41,"1538394451087","Baseline","COPD3",693
42,"1538394451087","Baseline","COPD3",646
43,"1538394451087","Baseline","COPD3",624
44,"1538394451087","Baseline","COPD3",570
45,"1538394451087","Baseline","COPD3",540
46,"1538394451087","Baseline","COPD3",510
47,"1538394451087","Baseline","COPD3",494
48,"1538394451087","Baseline","COPD3",451
49,"1538394451087","Baseline","COPD3",456
0,"1538394453073","Baseline","COPD3",0
1,"1538394453073","Baseline","COPD3",2674
2,"1538394453073","Baseline","COPD3",2689
3,"1538394453073","Baseline","COPD3",2727
4,"1538394453073","Baseline","COPD3",2741
5,"1538394453073","Baseline","COPD3",2805
6,"1538394453073","Baseline","COPD3",2833
7,"1538394453073","Baseline","COPD3",2822
8,"1538394453073","Baseline","COPD3",2837
9,"1538394453073","Baseline","COPD3",2904
10,"1538394453073","Baseline","COPD3",2898
11,"1538394453073","Baseline","COPD3",2870
12,"1538394453073","Baseline","COPD3",2842
13,"1538394453073","Baseline","COPD3",2751
14,"1538394453073","Baseline","COPD3",2673
15,"1538394453073","Baseline","COPD3",2601
16,"1538394453073","Baseline","COPD3",2520
17,"1538394453073","Baseline","COPD3",2460
18,"1538394453073","Baseline","COPD3",2376
19,"1538394453073","Baseline","COPD3",2303
20,"1538394453073","Baseline","COPD3",2209
21,"1538394453073","Baseline","COPD3",2137
22,"1538394453073","Baseline","COPD3",2044
23,"1538394453073","Baseline","COPD3",1893
24,"1538394453073","Baseline","COPD3",1839
25,"1538394453073","Baseline","COPD3",1779
26,"1538394453073","Baseline","COPD3",1686
27,"1538394453073","Baseline","COPD3",1626
28,"1538394453073","Baseline","COPD3",1552
29,"1538394453073","Baseline","COPD3",1487
30,"1538394453073","Baseline","COPD3",1403
31,"1538394453073","Baseline","COPD3",1337
32,"1538394453073","Baseline","COPD3",1289
33,"1538394453073","Baseline","COPD3",1221
34,"1538394453073","Baseline","COPD3",1140
35,"1538394453073","Baseline","COPD3",1071
36,"1538394453073","Baseline","COPD3",978
37,"1538394453073","Baseline","COPD3",891
38,"1538394453073","Baseline","COPD3",810
39,"1538394453073","Baseline","COPD3",762
40,"1538394453073","Baseline","COPD3",707
41,"1538394453073","Baseline","COPD3",681
42,"1538394453073","Baseline","COPD3",637
43,"1538394453073","Baseline","COPD3",607
44,"1538394453073","Baseline","COPD3",558
45,"1538394453073","Baseline","COPD3",538
46,"1538394453073","Baseline","COPD3",524
47,"1538394453073","Baseline","COPD3",521
48,"1538394453073","Baseline","COPD3",479
49,"1538394453073","Baseline","COPD3",458
0,"1538394453401","Baseline","COPD3",0
1,"1538394453401","Baseline","COPD3",2766
2,"1538394453401","Baseline","COPD3",2775
3,"1538394453401","Baseline","COPD3",2805
4,"1538394453401","Baseline","COPD3",2854
5,"1538394453401","Baseline","COPD3",2841
6,"1538394453401","Baseline","COPD3",2861
7,"1538394453401","Baseline","COPD3",2878
8,"1538394453401","Baseline","COPD3",2909
9,"1538394453401","Baseline","COPD3",2882
10,"1538394453401","Baseline","COPD3",2860
11,"1538394453401","Baseline","COPD3",2876
12,"1538394453401","Baseline","COPD3",2756
13,"1538394453401","Baseline","COPD3",2672
14,"1538394453401","Baseline","COPD3",2599
15,"1538394453401","Baseline","COPD3",2547
16,"1538394453401","Baseline","COPD3",2461
17,"1538394453401","Baseline","COPD3",2416
18,"1538394453401","Baseline","COPD3",2318
19,"1538394453401","Baseline","COPD3",2208
20,"1538394453401","Baseline","COPD3",2100
21,"1538394453401","Baseline","COPD3",1980
22,"1538394453401","Baseline","COPD3",1920
23,"1538394453401","Baseline","COPD3",1852
24,"1538394453401","Baseline","COPD3",1761
25,"1538394453401","Baseline","COPD3",1665
26,"1538394453401","Baseline","COPD3",1571
27,"1538394453401","Baseline","COPD3",1518
28,"1538394453401","Baseline","COPD3",1459
29,"1538394453401","Baseline","COPD3",1411
30,"1538394453401","Baseline","COPD3",1339
31,"1538394453401","Baseline","COPD3",1269
32,"1538394453401","Baseline","COPD3",1221
33,"1538394453401","Baseline","COPD3",1149
34,"1538394453401","Baseline","COPD3",1091
35,"1538394453401","Baseline","COPD3",1045
36,"1538394453401","Baseline","COPD3",994
37,"1538394453401","Baseline","COPD3",924
38,"1538394453401","Baseline","COPD3",848
39,"1538394453401","Baseline","COPD3",807
40,"1538394453401","Baseline","COPD3",766
41,"1538394453401","Baseline","COPD3",724
42,"1538394453401","Baseline","COPD3",654
43,"1538394453401","Baseline","COPD3",617
44,"1538394453401","Baseline","COPD3",561
45,"1538394453401","Baseline","COPD3",540
46,"1538394453401","Baseline","COPD3",509
47,"1538394453401","Baseline","COPD3",475
48,"1538394453401","Baseline","COPD3",435
49,"1538394453401","Baseline","COPD3",406
0,"1538394453917","Baseline","COPD3",0
1,"1538394453917","Baseline","COPD3",2771
2,"1538394453917","Baseline","COPD3",2782
3,"1538394453917","Baseline","COPD3",2792
4,"1538394453917","Baseline","COPD3",2838
5,"1538394453917","Baseline","COPD3",2934
6,"1538394453917","Baseline","COPD3",2958
7,"1538394453917","Baseline","COPD3",2990
8,"1538394453917","Baseline","COPD3",2994
9,"1538394453917","Baseline","COPD3",2982
10,"1538394453917","Baseline","COPD3",2941
11,"1538394453917","Baseline","COPD3",2855
12,"1538394453917","Baseline","COPD3",2772
13,"1538394453917","Baseline","COPD3",2717
14,"1538394453917","Baseline","COPD3",2654
15,"1538394453917","Baseline","COPD3",2595
16,"1538394453917","Baseline","COPD3",2491
17,"1538394453917","Baseline","COPD3",2404
18,"1538394453917","Baseline","COPD3",2315
19,"1538394453917","Baseline","COPD3",2237
20,"1538394453917","Baseline","COPD3",2139
21,"1538394453917","Baseline","COPD3",2030
22,"1538394453917","Baseline","COPD3",1967
23,"1538394453917","Baseline","COPD3",1889
24,"1538394453917","Baseline","COPD3",1825
25,"1538394453917","Baseline","COPD3",1747
26,"1538394453917","Baseline","COPD3",1675
27,"1538394453917","Baseline","COPD3",1616
28,"1538394453917","Baseline","COPD3",1568
29,"1538394453917","Baseline","COPD3",1505
30,"1538394453917","Baseline","COPD3",1449
31,"1538394453917","Baseline","COPD3",1346
32,"1538394453917","Baseline","COPD3",1265
33,"1538394453917","Baseline","COPD3",1192
34,"1538394453917","Baseline","COPD3",1129
35,"1538394453917","Baseline","COPD3",1076
36,"1538394453917","Baseline","COPD3",977
37,"1538394453917","Baseline","COPD3",909
38,"1538394453917","Baseline","COPD3",859
39,"1538394453917","Baseline","COPD3",801
40,"1538394453917","Baseline","COPD3",758
41,"1538394453917","Baseline","COPD3",681
42,"1538394453917","Baseline","COPD3",626
43,"1538394453917","Baseline","COPD3",585
44,"1538394453917","Baseline","COPD3",579
45,"1538394453917","Baseline","COPD3",557
46,"1538394453917","Baseline","COPD3",533
47,"1538394453917","Baseline","COPD3",523
48,"1538394453917","Baseline","COPD3",475
49,"1538394453917","Baseline","COPD3",445
0,"1538394454276","Baseline","COPD3",0
1,"1538394454276","Baseline","COPD3",2887
2,"1538394454276","Baseline","COPD3",2899
3,"1538394454276","Baseline","COPD3",2921
4,"1538394454276","Baseline","COPD3",2966
5,"1538394454276","Baseline","COPD3",2998
6,"1538394454276","Baseline","COPD3",3004
7,"1538394454276","Baseline","COPD3",3026
8,"1538394454276","Baseline","COPD3",3024
9,"1538394454276","Baseline","COPD3",2965
10,"1538394454276","Baseline","COPD3",2934
11,"1538394454276","Baseline","COPD3",2919
12,"1538394454276","Baseline","COPD3",2873
13,"1538394454276","Baseline","COPD3",2766
14,"1538394454276","Baseline","COPD3",2699
15,"1538394454276","Baseline","COPD3",2674
16,"1538394454276","Baseline","COPD3",2559
17,"1538394454276","Baseline","COPD3",2435
18,"1538394454276","Baseline","COPD3",2313
19,"1538394454276","Baseline","COPD3",2232
20,"1538394454276","Baseline","COPD3",2165
21,"1538394454276","Baseline","COPD3",2050
22,"1538394454276","Baseline","COPD3",1976
23,"1538394454276","Baseline","COPD3",1893
24,"1538394454276","Baseline","COPD3",1820
25,"1538394454276","Baseline","COPD3",1726
26,"1538394454276","Baseline","COPD3",1663
27,"1538394454276","Baseline","COPD3",1613
28,"1538394454276","Baseline","COPD3",1558
29,"1538394454276","Baseline","COPD3",1515
30,"1538394454276","Baseline","COPD3",1423
31,"1538394454276","Baseline","COPD3",1328
32,"1538394454276","Baseline","COPD3",1244
33,"1538394454276","Baseline","COPD3",1182
34,"1538394454276","Baseline","COPD3",1083
35,"1538394454276","Baseline","COPD3",1022
36,"1538394454276","Baseline","COPD3",954
37,"1538394454276","Baseline","COPD3",916
38,"1538394454276","Baseline","COPD3",847
39,"1538394454276","Baseline","COPD3",778
40,"1538394454276","Baseline","COPD3",733
41,"1538394454276","Baseline","COPD3",699
42,"1538394454276","Baseline","COPD3",667
43,"1538394454276","Baseline","COPD3",637
44,"1538394454276","Baseline","COPD3",602
45,"1538394454276","Baseline","COPD3",573
46,"1538394454276","Baseline","COPD3",527
47,"1538394454276","Baseline","COPD3",514
48,"1538394454276","Baseline","COPD3",469
49,"1538394454276","Baseline","COPD3",457
0,"1538394459449","Baseline","COPD3",0
1,"1538394459449","Baseline","COPD3",2679
2,"1538394459449","Baseline","COPD3",2694
3,"1538394459449","Baseline","COPD3",2716
4,"1538394459449","Baseline","COPD3",2749
5,"1538394459449","Baseline","COPD3",2796
6,"1538394459449","Baseline","COPD3",2827
7,"1538394459449","Baseline","COPD3",2871
8,"1538394459449","Baseline","COPD3",2920
9,"1538394459449","Baseline","COPD3",2936
10,"1538394459449","Baseline","COPD3",2915
11,"1538394459449","Baseline","COPD3",2809
12,"1538394459449","Baseline","COPD3",2769
13,"1538394459449","Baseline","COPD3",2696
14,"1538394459449","Baseline","COPD3",2653
15,"1538394459449","Baseline","COPD3",2576
16,"1538394459449","Baseline","COPD3",2479
17,"1538394459449","Baseline","COPD3",2418
18,"1538394459449","Baseline","COPD3",2322
19,"1538394459449","Baseline","COPD3",2248
20,"1538394459449","Baseline","COPD3",2164
21,"1538394459449","Baseline","COPD3",2077
22,"1538394459449","Baseline","COPD3",1992
23,"1538394459449","Baseline","COPD3",1875
24,"1538394459449","Baseline","COPD3",1738
25,"1538394459449","Baseline","COPD3",1686
26,"1538394459449","Baseline","COPD3",1633
27,"1538394459449","Baseline","COPD3",1574
28,"1538394459449","Baseline","COPD3",1499
29,"1538394459449","Baseline","COPD3",1400
30,"1538394459449","Baseline","COPD3",1298
31,"1538394459449","Baseline","COPD3",1245
32,"1538394459449","Baseline","COPD3",1183
33,"1538394459449","Baseline","COPD3",1138
34,"1538394459449","Baseline","COPD3",1096
35,"1538394459449","Baseline","COPD3",1018
36,"1538394459449","Baseline","COPD3",950
37,"1538394459449","Baseline","COPD3",893
38,"1538394459449","Baseline","COPD3",852
39,"1538394459449","Baseline","COPD3",773
40,"1538394459449","Baseline","COPD3",750
41,"1538394459449","Baseline","COPD3",735
42,"1538394459449","Baseline","COPD3",698
43,"1538394459449","Baseline","COPD3",656
44,"1538394459449","Baseline","COPD3",623
45,"1538394459449","Baseline","COPD3",579
46,"1538394459449","Baseline","COPD3",568
47,"1538394459449","Baseline","COPD3",523
48,"1538394459449","Baseline","COPD3",491
49,"1538394459449","Baseline","COPD3",456
0,"1538394459762","Baseline","COPD3",0
1,"1538394459762","Baseline","COPD3",2978
